@relation 'huge_each_goodbad_smart-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a4 >3.0, 5.0,1.0)-Ngood_or_bad-weka.filters.unsupervised.attribute.Discretize-Y-B2-M-1.0-Rlast-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.instance.RemoveRange-R1-4187-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,8,9,10,11,12'

@attribute 'stop_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute 'missspelled_\%' numeric
@attribute good_or_bad {'\'B1of2\'','\'B2of2\''}

@data
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.2,0,0.2,0,0.2,0,0.6,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.454545,0.181818,0.090909,0.090909,0.181818,0,0.727273,'\'B2of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B2of2\''
0.428571,0.285714,0.285714,0,0.142857,0,0.571429,'\'B1of2\''
0.513761,0.018349,0.174312,0.073394,0.100917,0.009174,0.477064,'\'B1of2\''
0.4,0.2,0.2,0,0.2,0,0.6,'\'B2of2\''
0.488889,0.066667,0.222222,0.088889,0.088889,0,0.577778,'\'B1of2\''
0.2,0,0.2,0,0.2,0,1,'\'B2of2\''
0.5,0.071429,0.214286,0.071429,0,0,0.5,'\'B1of2\''
0.625,0.0625,0.3125,0,0.0625,0.0625,0.8125,'\'B1of2\''
0.363636,0.090909,0.272727,0.090909,0,0,0.545455,'\'B1of2\''
0.512821,0.025641,0.179487,0.025641,0.025641,0.025641,0.487179,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.461538,0.038462,0.230769,0.038462,0.076923,0,0.538462,'\'B1of2\''
0.428571,0.042857,0.2,0.085714,0.128571,0,0.571429,'\'B1of2\''
0.25,0,0.25,0,0,0,0.75,'\'B2of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0.666667,0,1,'\'B2of2\''
0.40625,0.0625,0.21875,0,0.125,0.03125,0.6875,'\'B2of2\''
0.3,0,0.1,0,0.2,0,0.8,'\'B1of2\''
0.493066,0.013867,0.115562,0.046225,0.072419,0.006163,0.338983,'\'B1of2\''
0.4,0.1,0.1,0.1,0.3,0,0.7,'\'B1of2\''
0.666667,0.333333,0.333333,0,0,0,0.666667,'\'B2of2\''
0.2,0,0,0,0.2,0,0.8,'\'B2of2\''
0.25,0,0.75,0,0,0,0.25,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.565217,0.086957,0.130435,0.043478,0.043478,0,0.521739,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.2,0,0,0.2,0.2,0,0.6,'\'B2of2\''
0.357143,0.071429,0.214286,0.071429,0.214286,0,0.5,'\'B1of2\''
0.555556,0,0.222222,0,0,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.52381,0,0.214286,0.071429,0.047619,0,0.547619,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.375,0,0.125,0.125,0,0,0.625,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.571429,0,0.071429,0.142857,0.142857,0,0.642857,'\'B1of2\''
0.5,0,0.125,0.125,0.25,0,0.375,'\'B2of2\''
0.461538,0.076923,0.153846,0,0.076923,0,0.769231,'\'B2of2\''
0.411765,0.117647,0.117647,0,0.117647,0,0.764706,'\'B2of2\''
0.6,0.2,0.4,0.2,0,0,0.8,'\'B1of2\''
0.666667,0.166667,0.333333,0,0,0.166667,0.5,'\'B1of2\''
0.444444,0.037037,0.259259,0.148148,0.074074,0,0.444444,'\'B1of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0,0,0.25,0.25,0.25,0,0.75,'\'B2of2\''
0.333333,0,0.222222,0.111111,0,0,0.444444,'\'B1of2\''
0.5,0.1,0.3,0.1,0,0,0.7,'\'B1of2\''
0.478261,0.130435,0.217391,0.086957,0,0.043478,0.73913,'\'B2of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.333333,0,0,0,0.333333,0,1,'\'B1of2\''
0.428571,0.142857,0,0.142857,0.142857,0,0.571429,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.533333,0.044444,0.2,0.111111,0.111111,0,0.533333,'\'B1of2\''
0.477612,0.029851,0.149254,0.104478,0.119403,0,0.507463,'\'B1of2\''
0.5,0,0.25,0,0.25,0,0.75,'\'B1of2\''
0,0,0.5,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.285714,0,0.285714,0,0.142857,0,0.714286,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.375,0,0,0,0.125,0,0.75,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.407407,0.074074,0.185185,0.111111,0.074074,0,0.481481,'\'B1of2\''
0.482143,0.053571,0.196429,0.071429,0.089286,0.017857,0.553571,'\'B1of2\''
0.636364,0.090909,0,0.090909,0.181818,0,0.636364,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.511628,0.034884,0.162791,0.104651,0.069767,0,0.406977,'\'B1of2\''
0.333333,0.166667,0,0,0.166667,0,0.833333,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.545455,0.090909,0.181818,0.181818,0.090909,0,0.454545,'\'B2of2\''
0.545455,0.045455,0.272727,0.075758,0.090909,0.015152,0.590909,'\'B2of2\''
0.571429,0.142857,0.142857,0,0.142857,0,0.642857,'\'B1of2\''
0,0,0,0.5,0,0,0.5,'\'B2of2\''
0.352941,0.058824,0.176471,0.117647,0.176471,0,0.647059,'\'B2of2\''
0.5,0,0.25,0.75,0,0,0,'\'B1of2\''
0.416667,0,0.25,0.083333,0.083333,0,0.75,'\'B2of2\''
0.142857,0,0.285714,0.142857,0.285714,0,0.714286,'\'B1of2\''
0.428571,0.285714,0,0,0.285714,0,0.857143,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.6,0.1,0.15,0.1,0.05,0.05,0.55,'\'B2of2\''
0.5,0.05,0.1,0.15,0.2,0,0.45,'\'B1of2\''
0.333333,0,0,0,0.333333,0,0.666667,'\'B1of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,0.5,0,0,0,1,'\'B1of2\''
0.666667,0.166667,0.166667,0.166667,0,0.166667,0.666667,'\'B2of2\''
0.515152,0.030303,0.212121,0.090909,0.090909,0,0.515152,'\'B1of2\''
0.333333,0,0.333333,0,0,0,1,'\'B2of2\''
0.5,0.25,0.25,0,0.125,0,0.875,'\'B2of2\''
0.428571,0,0.102041,0.081633,0.102041,0.020408,0.469388,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.454545,0,0,0,0.272727,0,0.636364,'\'B2of2\''
0.142857,0,0.142857,0.142857,0,0,0.714286,'\'B1of2\''
0.541667,0.027778,0.194444,0.069444,0.055556,0.013889,0.444444,'\'B1of2\''
0.681818,0.045455,0.181818,0.045455,0.090909,0,0.454545,'\'B1of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B2of2\''
0.6,0,0.2,0,0.1,0,0.8,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.058824,0.176471,0.088235,0.088235,0,0.558824,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0,0.125,0.25,0.125,0,0.625,'\'B1of2\''
0.625,0.125,0.25,0,0.125,0,0.875,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.333333,0,0,0,0,0,0.666667,'\'B1of2\''
0.5,0.029412,0.235294,0.088235,0.088235,0,0.676471,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.53125,0.03125,0.125,0,0.09375,0.03125,0.53125,'\'B2of2\''
0.6,0.1,0,0,0.1,0,0.6,'\'B2of2\''
0.333333,0.083333,0.333333,0.166667,0.083333,0.083333,0.666667,'\'B2of2\''
0.5,0.5,0.5,0,0,0,1,'\'B2of2\''
0.470588,0.029412,0.264706,0,0.117647,0.058824,0.588235,'\'B1of2\''
0.222222,0,0,0,0.111111,0,0.777778,'\'B2of2\''
0.509434,0.037736,0.245283,0.075472,0.075472,0,0.566038,'\'B1of2\''
0.5,0.125,0.25,0.125,0,0,0.75,'\'B2of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.5,0.115385,0.269231,0.038462,0.038462,0,0.615385,'\'B2of2\''
0.47191,0.033708,0.213483,0.089888,0.044944,0.011236,0.426966,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0,0,0,0,0,0.75,'\'B1of2\''
0.2,0,0.2,0,0.2,0,0.8,'\'B2of2\''
0.25,0,0,0,0.25,0,0.75,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.333333,0,0.083333,0,0.083333,0,0.75,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.526786,0.026786,0.142857,0.125,0.053571,0,0.401786,'\'B1of2\''
0.5,0,0.25,0.25,0.25,0,0.25,'\'B1of2\''
0.333333,0,0.333333,0,0,0,0.333333,'\'B2of2\''
0.573529,0.088235,0.176471,0.044118,0.058824,0.014706,0.529412,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0.5,0.5,0,0,0,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0,0.25,0,0,0,0.75,'\'B2of2\''
0,0,0,0.5,0,0,0.5,'\'B1of2\''
0.4,0.2,0,0,0,0,0.8,'\'B2of2\''
0.333333,0,0,0,0,0,0.666667,'\'B1of2\''
0.333333,0.166667,0,0.166667,0.166667,0,0.666667,'\'B2of2\''
0.427835,0.015464,0.134021,0.041237,0.07732,0.010309,0.43299,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.491228,0.035088,0.22807,0.070175,0.070175,0,0.526316,'\'B2of2\''
0.636364,0.090909,0.181818,0.090909,0.090909,0,0.454545,'\'B2of2\''
0.423256,0.013953,0.162791,0.051163,0.102326,0.004651,0.502326,'\'B1of2\''
0.571429,0,0.142857,0,0,0,0.428571,'\'B1of2\''
0.285714,0,0,0.285714,0.142857,0,0.714286,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.5,0,0.125,0.25,0.125,0,0.5,'\'B1of2\''
0.571429,0.107143,0.142857,0,0.071429,0,0.678571,'\'B2of2\''
0.333333,0,0,0,0.166667,0,0.666667,'\'B2of2\''
0.285714,0,0.142857,0,0,0,0.714286,'\'B1of2\''
0.571429,0.142857,0.142857,0,0.142857,0,0.571429,'\'B2of2\''
0.571429,0,0.428571,0.142857,0.142857,0,0.571429,'\'B1of2\''
0.444444,0.111111,0.222222,0.111111,0.111111,0,0.666667,'\'B2of2\''
0.470588,0.058824,0.117647,0,0.117647,0,0.764706,'\'B2of2\''
0.428571,0.142857,0.142857,0,0.142857,0,0.857143,'\'B1of2\''
0.428571,0.047619,0.166667,0.119048,0.071429,0,0.452381,'\'B2of2\''
0.5,0,0.2,0,0.1,0.1,0.8,'\'B1of2\''
0.516129,0.040323,0.209677,0.104839,0.056452,0.008065,0.403226,'\'B1of2\''
0.333333,0.333333,0,0,0.333333,0,1,'\'B2of2\''
0.45098,0.078431,0.137255,0.058824,0.078431,0,0.529412,'\'B1of2\''
0.333333,0.111111,0.111111,0.222222,0.222222,0,0.777778,'\'B2of2\''
0.4,0,0.1,0,0.1,0,0.6,'\'B2of2\''
0.533333,0.066667,0.266667,0.066667,0.133333,0.066667,0.466667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0,0,0.25,0.25,0,0.75,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.6,0.1,0.2,0.2,0.1,0,0.7,'\'B1of2\''
0.4375,0,0.125,0.0625,0.3125,0,0.6875,'\'B1of2\''
0.50495,0.019802,0.168317,0.079208,0.059406,0.029703,0.415842,'\'B1of2\''
0.357143,0.071429,0.142857,0.142857,0.142857,0,0.642857,'\'B1of2\''
0.25,0,0,0.25,0.25,0,0.75,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0.1,0.3,0.1,0,0,0.7,'\'B1of2\''
0.48,0.04,0.2,0.04,0.12,0,0.56,'\'B2of2\''
0.714286,0.142857,0.285714,0.285714,0.142857,0.142857,0.571429,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.333333,0,0.333333,0,0,0,0.666667,'\'B1of2\''
0.571429,0,0.142857,0,0,0,0.857143,'\'B1of2\''
0.5,0.071429,0.25,0.142857,0.035714,0,0.464286,'\'B2of2\''
0.461538,0.051282,0.205128,0.051282,0.076923,0,0.538462,'\'B1of2\''
0.636364,0.090909,0.181818,0.090909,0.090909,0,0.545455,'\'B1of2\''
0.589744,0.051282,0.153846,0.102564,0.102564,0.051282,0.589744,'\'B2of2\''
0.5,0.1,0.2,0,0.1,0,0.7,'\'B2of2\''
0.32,0.12,0.12,0,0.2,0,0.84,'\'B1of2\''
0.5,0,0.25,0,0,0,0.75,'\'B1of2\''
0,0,0.333333,0,0,0,1,'\'B1of2\''
0.450549,0.021978,0.164835,0.065934,0.098901,0,0.450549,'\'B1of2\''
0.473684,0.052632,0.157895,0,0.105263,0,0.736842,'\'B2of2\''
0.2,0,0,0,0.4,0,0.8,'\'B2of2\''
0.546154,0.015385,0.184615,0.046154,0.084615,0.015385,0.415385,'\'B1of2\''
0.363636,0.045455,0.181818,0.045455,0.136364,0,0.681818,'\'B2of2\''
0.505376,0.032258,0.172043,0.043011,0.064516,0,0.44086,'\'B1of2\''
0.471338,0.038217,0.165605,0.095541,0.057325,0.019108,0.414013,'\'B1of2\''
0.25,0.25,0.25,0,0.25,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.516304,0.019022,0.122283,0.054348,0.076087,0.008152,0.415761,'\'B2of2\''
0.272727,0,0.090909,0,0.090909,0,0.636364,'\'B2of2\''
0.44,0.04,0.2,0.08,0.12,0,0.56,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0,0,0.333333,0.333333,0,0.666667,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.35,0.025,0.175,0.075,0.125,0,0.625,'\'B1of2\''
0.333333,0.111111,0.333333,0.111111,0.222222,0,0.777778,'\'B1of2\''
0.441176,0.058824,0.117647,0.088235,0.117647,0,0.558824,'\'B2of2\''
0.673913,0.043478,0.163043,0.086957,0.01087,0.01087,0.282609,'\'B2of2\''
0.512821,0.076923,0.179487,0.051282,0.076923,0,0.615385,'\'B1of2\''
0.636364,0,0.181818,0,0,0,0.636364,'\'B2of2\''
0.465116,0.046512,0.209302,0.069767,0.093023,0,0.534884,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.575758,0.060606,0.151515,0.090909,0.121212,0,0.454545,'\'B2of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.433333,0.1,0.166667,0.066667,0.1,0,0.633333,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.541667,0.083333,0.125,0.041667,0.125,0,0.5,'\'B2of2\''
0.5,0.5,0.5,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.571429,0.142857,0.285714,0,0,0.142857,0.714286,'\'B2of2\''
0.481481,0.037037,0.148148,0,0.074074,0,0.444444,'\'B2of2\''
0.482759,0.068966,0.103448,0.137931,0.103448,0,0.517241,'\'B1of2\''
0.25,0,0.166667,0.166667,0.166667,0,0.666667,'\'B1of2\''
0.538194,0.020833,0.149306,0.065972,0.079861,0.017361,0.357639,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.375,0,0.125,0.125,0,0,0.5,'\'B1of2\''
0.6,0.6,0.2,0,0,0,0.8,'\'B2of2\''
0.5,0.058824,0.235294,0.029412,0.058824,0,0.647059,'\'B1of2\''
0.3,0.05,0.15,0.2,0.15,0,0.6,'\'B2of2\''
0.375,0.125,0.125,0.125,0.125,0,0.625,'\'B2of2\''
0.25,0,0.25,0,0.25,0,1,'\'B1of2\''
0.714286,0,0.285714,0.142857,0.142857,0,0.428571,'\'B2of2\''
0.518519,0.055556,0.111111,0.055556,0.037037,0,0.444444,'\'B1of2\''
0.509434,0.037736,0.207547,0.056604,0.09434,0,0.584906,'\'B2of2\''
0.461538,0.076923,0.230769,0.076923,0.230769,0,0.846154,'\'B2of2\''
0.560976,0.036585,0.121951,0.060976,0.073171,0,0.414634,'\'B2of2\''
0.4,0.2,0.2,0.2,0,0,0.3,'\'B1of2\''
0.433333,0.033333,0.133333,0.1,0.066667,0,0.533333,'\'B1of2\''
0.469136,0.037037,0.123457,0.061728,0.074074,0.012346,0.469136,'\'B1of2\''
0.5,0.166667,0.166667,0,0.166667,0,0.666667,'\'B2of2\''
0.49505,0.049505,0.178218,0.039604,0.138614,0.009901,0.50495,'\'B1of2\''
0.526316,0.04386,0.201754,0.052632,0.087719,0.026316,0.5,'\'B1of2\''
0.384615,0,0.230769,0,0.153846,0,0.769231,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0,0,0,0,0,0.75,'\'B1of2\''
0.490196,0.039216,0.215686,0.019608,0.098039,0,0.54902,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.465753,0.041096,0.205479,0.041096,0.068493,0,0.547945,'\'B1of2\''
0.363636,0,0.272727,0.090909,0.090909,0,0.636364,'\'B1of2\''
0.431034,0.017241,0.224138,0.068966,0.086207,0.034483,0.534483,'\'B1of2\''
0.333333,0,0.333333,0,0,0,0.666667,'\'B2of2\''
0.567568,0.027027,0.243243,0.054054,0.054054,0,0.567568,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.428571,0.142857,0.285714,0.142857,0.142857,0,0.571429,'\'B1of2\''
0.4,0,0.2,0,0.2,0,0.6,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0,0,0.125,0.25,0,0.625,'\'B2of2\''
0.25,0,0,0.25,0.5,0,0.75,'\'B2of2\''
0.568627,0.058824,0.196078,0.019608,0.029412,0,0.441176,'\'B2of2\''
0.443038,0.012658,0.21519,0.063291,0.113924,0.012658,0.443038,'\'B1of2\''
0.555556,0.055556,0.111111,0.055556,0.055556,0,0.666667,'\'B2of2\''
0.617021,0.085106,0.191489,0.085106,0.021277,0.042553,0.446809,'\'B2of2\''
0.666667,0.111111,0.111111,0.111111,0,0,0.555556,'\'B2of2\''
0.473684,0.052632,0.263158,0.052632,0.052632,0,0.631579,'\'B1of2\''
0.5,0,0.125,0.375,0.125,0,0.5,'\'B1of2\''
0.285714,0,0.142857,0,0.142857,0,0.714286,'\'B1of2\''
0.48,0.08,0.24,0.08,0.08,0,0.56,'\'B1of2\''
0.571429,0.035714,0.25,0.071429,0.107143,0,0.428571,'\'B1of2\''
0.666667,0.166667,0.25,0.083333,0,0,0.416667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0,0,1,0,0,0,'\'B2of2\''
0.6,0.2,0.2,0.1,0.1,0,0.7,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.380952,0.047619,0.190476,0.142857,0.095238,0,0.52381,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0.5,0.5,0,0.5,'\'B2of2\''
0.5,0.1,0.1,0,0.1,0,0.5,'\'B2of2\''
0.625,0,0.25,0,0,0,0.75,'\'B1of2\''
0.481481,0.006734,0.175084,0.037037,0.070707,0.010101,0.37037,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.4,0,0,0.2,0.2,0,0.4,'\'B2of2\''
0.6,0,0,0.4,0.2,0,0.4,'\'B1of2\''
0.5,0.071429,0.214286,0.142857,0.142857,0,0.714286,'\'B1of2\''
0.5,0,0.125,0.125,0.125,0,0.5,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.636364,0.090909,0.363636,0.090909,0,0.090909,0.727273,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.666667,0.333333,0.333333,0,0,0,1,'\'B2of2\''
0.285714,0,0.142857,0,0.142857,0,0.714286,'\'B1of2\''
0.666667,0.333333,0.333333,0,0,0.333333,0.666667,'\'B1of2\''
0.509804,0.029412,0.147059,0.029412,0.147059,0,0.568627,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.575758,0.060606,0.212121,0.121212,0.060606,0,0.484848,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0,0,0.25,0.5,0.25,0,0.75,'\'B2of2\''
0.333333,0,0,0.166667,0.5,0,0.666667,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.125,0,0.125,0,0.125,0,1,'\'B1of2\''
0.5,0.25,0.25,0,0,0,0.875,'\'B1of2\''
0.333333,0,0,0,0.333333,0,0.833333,'\'B2of2\''
0.571429,0.142857,0.25,0.142857,0.071429,0.035714,0.678571,'\'B1of2\''
0.333333,0,0,0.333333,0.333333,0,0.666667,'\'B2of2\''
0.25,0,0.125,0,0.125,0,0.875,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.4375,0.125,0.1875,0.0625,0.125,0,0.75,'\'B2of2\''
0.4,0,0.2,0.2,0.2,0,0.8,'\'B2of2\''
0.545455,0,0.181818,0.090909,0,0,0.727273,'\'B1of2\''
0.25,0.25,0.25,0,0,0,1,'\'B1of2\''
0.5,0.083333,0.333333,0.083333,0,0,0.583333,'\'B2of2\''
0.5,0,0.5,0,0,0,0.5,'\'B2of2\''
0.5,0.125,0.375,0,0.25,0,0.625,'\'B1of2\''
0.555556,0,0.222222,0,0,0,0.777778,'\'B1of2\''
0.591837,0.081633,0.265306,0.081633,0,0.020408,0.489796,'\'B2of2\''
0.5,0.25,0.5,0,0,0,1,'\'B2of2\''
0.458333,0.027778,0.236111,0.097222,0.097222,0.013889,0.513889,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.7,0,0.2,0,0,0,0.7,'\'B1of2\''
0.482759,0.034483,0.183908,0.057471,0.103448,0.011494,0.54023,'\'B2of2\''
0.538462,0.019231,0.153846,0.038462,0.115385,0,0.519231,'\'B1of2\''
0.538462,0.096154,0.115385,0.038462,0.192308,0,0.653846,'\'B1of2\''
0.461538,0.051282,0.230769,0.102564,0.102564,0.025641,0.641026,'\'B2of2\''
0.482759,0.068966,0.172414,0.206897,0.034483,0.034483,0.482759,'\'B1of2\''
0.125,0,0.25,0,0.25,0,0.875,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0,0,0.333333,0.333333,0,0.666667,'\'B1of2\''
0.526316,0.105263,0.105263,0.052632,0.210526,0,0.684211,'\'B2of2\''
0.5,0.1,0.15,0,0.15,0,0.55,'\'B1of2\''
0.457143,0.085714,0.228571,0.085714,0.142857,0,0.628571,'\'B1of2\''
0.2,0.2,0,0.4,0,0,0.6,'\'B2of2\''
0.5,0.033333,0.233333,0,0.066667,0,0.6,'\'B1of2\''
0.44,0.08,0.16,0.08,0.04,0,0.68,'\'B1of2\''
0.298246,0.017544,0.175439,0.122807,0.087719,0,0.491228,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0,0.333333,0.083333,0,0,0.5,'\'B2of2\''
0.5,0,0,0,0,0,1,'\'B2of2\''
0.475,0.05,0.225,0.2,0.1,0,0.475,'\'B1of2\''
0.518987,0.063291,0.202532,0.063291,0.075949,0.012658,0.481013,'\'B2of2\''
0.4,0,0.2,0,0.2,0,0.8,'\'B1of2\''
0.428571,0,0,0.142857,0.142857,0,0.571429,'\'B2of2\''
0.466667,0.033333,0.166667,0.066667,0.033333,0,0.533333,'\'B1of2\''
0.380952,0.047619,0.238095,0.047619,0.047619,0,0.619048,'\'B2of2\''
0.481481,0.074074,0.185185,0.074074,0.185185,0.037037,0.62963,'\'B2of2\''
0.090909,0,0.181818,0.181818,0.181818,0,0.636364,'\'B2of2\''
0.530435,0.017391,0.147826,0.043478,0.095652,0.008696,0.452174,'\'B1of2\''
0,0,0,0.4,0.2,0,0.6,'\'B2of2\''
0.2,0,0.1,0,0.2,0,0.7,'\'B2of2\''
0,0,0.25,0,0.25,0,1,'\'B2of2\''
0,0,0,0,1,0,1,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.4,0.3,0.3,0.1,0,0,0.7,'\'B1of2\''
0.4,0,0.4,0.2,0,0,0.6,'\'B1of2\''
0.415094,0.056604,0.188679,0.037736,0.09434,0,0.528302,'\'B1of2\''
0.8,0.1,0.4,0.1,0,0,0.8,'\'B1of2\''
0.333333,0.333333,0.333333,0,0,0,1,'\'B2of2\''
0.424242,0.121212,0.272727,0.090909,0.060606,0,0.636364,'\'B2of2\''
0.5,0,0.5,0,0,0.5,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.4,0,0.2,0,0.2,0,0.8,'\'B2of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0.045455,0.227273,0.045455,0.090909,0,0.545455,'\'B1of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.2,0,0,0.4,0.4,0,0.6,'\'B1of2\''
0.166667,0,0.166667,0.166667,0.333333,0,0.666667,'\'B2of2\''
0.333333,0,0,0,0,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.333333,0,0,0,0.166667,0,0.833333,'\'B2of2\''
