review_id,product_name,product_price,review_header,review_rating,review_text,review_comment_count,review_author,review_posted_date 
7253,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Delightened,5.0 ,"Really makes it easy to drive at night. It cuts down on dazzle, and it tames those terrible, blinding actinic blue headlights so they can't be distinguished from normal headlights. Computer? Never used them for that.",,,04 Apr 2017
7254,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,these glasses are RIDICULOUS looking but I was desperate to find a pair of blue light-blocking glasses to wear in the evening (I,5.0 ,"So, these glasses are RIDICULOUS looking but I was desperate to find a pair of blue light-blocking glasses to wear in the evening (I get really poor sleep). They absolutely work and they are SUPER comfy. My husband even tried them on and said the same thing! Yes, I look a little ridiculous in them...but my husband and I have something to laugh at and Im pumped that they work! Totally worth it if you need to be able to use screened devices in the evening (tablet, phone, computer, tv) but also have a hard time falling asleep.",,,04 Apr 2017
7255,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,"good coverage, no noticeable distortion",5.0 ,"Wrap around shape, good coverage, no noticeable distortion, I like this product.",,,04 Apr 2017
7256,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,lightweight and comfortable. I am wearing them to eliminate the blue ...,5.0 ,lightweight and comfortable. I am wearing them to eliminate the blue light from electronics as it was interfering with my sleep.,,,03 Apr 2017
7257,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Very good! Happy for the product,5.0 ,Very good! Happy for the product. Thanks!,,,03 Apr 2017
7258,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Five Stars,5.0 ,Great protection.,,,03 Apr 2017
7259,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Five Stars,5.0 ,"A+, item as described",,,02 Apr 2017
7260,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Nice specs,5.0 ,Great glasses! Works really well.,,,02 Apr 2017
7261,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,I see amber,4.0 ,I use them all the time,,,01 Apr 2017
7262,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Cheap and convenient way to help block blue light,4.0 ,"For an item priced under $10, these glasses are indeed well worth the price. They are not the most durable, however, as my pair has already broken (perhaps partly due to my taking them along while traveling), but they were still hugely useful while they lasted, and can help people who heavily use electronics fall asleep better.",,,30 Mar 2017
7263,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Oh the joy. My eyeballs feel so much better,5.0 ,"Oh the joy. My eyeballs feel so much better! I'm taking online tech courses. I almost fired my eyes right out of my head last week. The blue light, constant focus, lack of blinking all contribute to eye strain. this fixes most of that! I adjusted my monitors to relieve neck strain also. Now I can pull 9 to 10 hours per session.",,,29 Mar 2017
7264,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,I recommend.,5.0 ,"Very good glasses, I am definitely sleeping better.",,,29 Mar 2017
7265,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,wish I had bought them long time ago,5.0 ,I can not believe what a difference it makes. Less eye strain and reduced glare from tablet screen. Should have bought a long time ago. I wish they would make readers with this tint.,,,28 Mar 2017
7266,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Five Stars,5.0 ,Great quick ship Thank you,,,28 Mar 2017
7267,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Great Glasses - Sleep Latency has Makedly Improved,5.0 ,"The glasses fit a bit tightly but overall I've been very pleased with these glasses. My sleep has improved markedly and I wear them for at least an hour before bed. I have noticed that I become a little more tired at night and I've been falling asleep a lot more quickly. I think the snug fit actually helps by preventing seepage of any light from around the edges. I didn't enjoy reading with them on and so won't be wearing them while I read, but that was just my personal preference. Otherwise I have no complaints and I've been very pleased with the results.",,,28 Mar 2017
7268,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Not for those who wear glasses,4.0 ,"Work as described, my only complaint is that they don't fit over my glasses. I don't even have big glasses, they're a more petite frame. Still, these don't fit over them well, they become uncomfortable to wear very quickly (your glasses basically get smashed into your face).",,,28 Mar 2017
7269,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Performs as advertised.,4.0 ,"The tracking system didn't show much, but the glasses did arrive on time. They do block blue light as advertised.",,,27 Mar 2017
7270,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Five Stars,5.0 ,Great!,,,27 Mar 2017
7271,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,makes me sleepy watching tv,5.0 ,Like it--------,,,27 Mar 2017
7272,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Good bargain price,4.0 ,helps with light I need readers so will use as safety glasses. Good bargain price!,,,27 Mar 2017
7273,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Good Product,4.0 ,Excellent product at a good price.,,,26 Mar 2017
7274,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Gets the job done.,5.0 ,"I put these on when the sun goes down. I wear them till I am done cooking, eating, walking, etc then switch to red lenses that block the full range of melatonin wrecking light. These are great for their intended purpose -- block much of the worst blue light, with almost no light leakage. They are pretty comfortable, nice adjustable fit with telescoping and rewatching temples, and they are inexpensive.",,,26 Mar 2017
7275,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Iwatch TV with them on for a couple hours before ...,4.0 ,"I was skeptical how these would work, regarding help with sleeping. To my surprise, they really did help! I watch TV with them on for a couple hours before going to sleep, and I do feel I fall asleep faster, and do not wake up as often as I did before I tried these. For the price, I'm happy I tried them out.",,,25 Mar 2017
7276,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,My New Computer Glasses!!,4.0 ,"This is the First time I have ever ordered any ""blue light blocking computer"" glasses....It is different when wearing them but, they are pretty neat and I'm sure are keeping my eyes a lot ""safer!!"" I recommend them to just about anyone and everyone!!",,,22 Mar 2017
7277,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Five Stars,5.0 ,I like them....,,,22 Mar 2017
7278,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Inexpensive and does the job!,5.0 ,These work great!,,,22 Mar 2017
7279,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Price is good too.,4.0 ,I wear these at night while working on computer or watching T.V. for blocking out blue light to help my body/mind get tired or wind down. Seems to be working. Price is good too.,,,21 Mar 2017
7280,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Does the job,5.0 ,Works and wears nicely.,,,20 Mar 2017
7281,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Sleep aid,5.0 ,Great for blue light before bedtime,,,20 Mar 2017
7282,uvex skyper blue light blocking computer glasses with sct-orange lens (s1933x),8.49,Four Stars,4.0 ,"I like them, I just wish they where a bit bigger so they fit over my glasses.",,,20 Mar 2017
7283,"rolodex deep desk drawer organizer, metal mesh, black (22131)",10.99,Three Stars,3.0 ,Does not fit standard drawer,,,19 Apr 2018
7284,"rolodex deep desk drawer organizer, metal mesh, black (22131)",10.99,Looks sturdy and would have been perfect,3.0 ,"Looks sturdy and would have been perfect, however it did not come with the drawer as shown in the listing.",,,09 Apr 2018
7285,"rolodex deep desk drawer organizer, metal mesh, black (22131)",10.99,Damaged and missing pieces.,1.0 ,I recieved this item slightly dented and missing the drawer,,,15 Mar 2018
7286,"rolodex deep desk drawer organizer, metal mesh, black (22131)",10.99,I love this caddy,1.0 ,"I love this caddy, it's well made, all the welds seem right BUT the drawer was missing which is a big deal. After diving into the other reviews more I see I am not alone. Now I have to box it up, print a label and go to the UPS store to return it. Huge hassle for a -$10 item. BAD attention to detail.",,,03 Mar 2018
